Name,Inspection Date,Description,Address,City,Zip Code,Phone,Business_ID,Inspection_Serial_Num,Violation_Record_ID
LA HUERTA INTERNATIONAL  MARKET,12/30/2016,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DAJIUL8VE,IVNDVNDOT
LA HUERTA INTERNATIONAL  MARKET,05/11/2015,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DA4WAYPBB,IV70BEVQD
LA HUERTA INTERNATIONAL  MARKET,01/21/2015,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DAVAO9JB9,
LA HUERTA INTERNATIONAL  MARKET,08/14/2014,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DAWZ2VBG3,IVHHRUWMQ
LA HUERTA INTERNATIONAL  MARKET,06/06/2013,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DAKVMHRUB,IV1UZCUWZ
LA HUERTA INTERNATIONAL  MARKET,11/21/2012,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DA2391760,
LA HUERTA INTERNATIONAL  MARKET,03/30/2011,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DA2207137,
LA HUERTA INTERNATIONAL  MARKET,03/16/2010,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DA2087631,IV1751864
LA HUERTA INTERNATIONAL  MARKET,08/20/2009,Grocery Store-no seating - Risk Category I,405 E SMITH ST ,KENT,98030,(253) 639-0457,PR0078037,DA2020587,IV1111712
LA MEXICANA,,Grocery Store-no seating - Risk Category I,17208 BOTHELL WAY NE,BOTHELL,98011,(253) 347-8820,PR0083257,,
LA PASTA,04/04/2024,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DAJMANR7G,IVEPUKVGE
LA PASTA,02/21/2023,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DA3ZG9Q4U,IVHHZMU0G
LA PASTA,02/21/2023,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DA3ZG9Q4U,IVVJDFJUQ
LA PASTA,02/21/2023,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DA3ZG9Q4U,IVCGJ4QWS
LA PASTA,02/15/2022,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DA8QC9AKK,IVLGPVEP0
LA PASTA,01/26/2021,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DAA0MHWMF,
LA PASTA,01/13/2020,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DAYWYJEZZ,IVJROSA9V
LA PASTA,01/03/2019,Grocery Store-no seating - Risk Category I,9118 35TH AVE NE ,SEATTLE,98115,(206) 349-8576,PR0076758,DAZMNOKX0,
LA PRINSESA,01/23/2023,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DABSCQBMZ,IVTEW2IWR
LA PRINSESA,01/23/2023,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DABSCQBMZ,IVXRZ3B8F
LA PRINSESA,02/01/2022,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAVYKZDDE,
LA PRINSESA,02/21/2019,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DARB52SW0,IVCAXKOIH
LA PRINSESA,01/30/2018,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAS3VJ53R,IVAX0YAYW
LA PRINSESA,01/04/2017,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DARJDE0RV,
LA PRINSESA,02/24/2016,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAHDUUNGH,
LA PRINSESA,01/26/2015,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DABRHGVV0,
LA PRINSESA,01/22/2015,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAJ1XGZUL,
LA PRINSESA,01/22/2015,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAWTG02IQ,IVPKHCWYL
LA PRINSESA,01/22/2015,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAWTG02IQ,IV0BOLAUZ
LA PRINSESA,06/03/2014,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAC0NC1GC,
LA PRINSESA,05/30/2013,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DAPN61KLR,IVQ0MKIRO
LA PRINSESA,08/27/2012,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA2364927,
LA PRINSESA,11/10/2011,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA2279875,IV4338309
LA PRINSESA,11/10/2011,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA2279875,IV4338307
LA PRINSESA,11/10/2011,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA2279875,IV4338369
LA PRINSESA,11/13/2010,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA2168720,IV2644380
LA PRINSESA,11/13/2010,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA2168720,IV2644381
LA PRINSESA,03/16/2009,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA1960686,
LA PRINSESA,10/24/2008,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA1912342,
LA PRINSESA,03/12/2007,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA1659432,
LA PRINSESA,03/02/2006,Grocery Store-no seating - Risk Category I,12601 NE WOODINIVILLE DR ,WOODINVILLE,98072,(425) 424-3319,PR0070140,DA1495950,
LA SUPER MAX,05/26/2023,Grocery Store-no seating - Risk Category I,17024 AVONDALE WAY NE,REDMOND,98052,(425) 463-9620,PR0061724,DAVE7PQQW,
LA SUPER MAX,09/30/2022,Grocery Store-no seating - Risk Category I,17024 AVONDALE WAY NE,REDMOND,98052,(425) 463-9620,PR0061724,DACBSDKWK,IV000U6RP
LA SUPER MAX,01/25/2022,Grocery Store-no seating - Risk Category I,17024 AVONDALE WAY NE,REDMOND,98052,(425) 463-9620,PR0061724,DAZGANXTQ,IV84BTMM4
LA SUPER MAX,01/25/2022,Grocery Store-no seating - Risk Category I,17024 AVONDALE WAY NE,REDMOND,98052,(425) 463-9620,PR0061724,DAZGANXTQ,IVUZQI0RE
LA SUPER MAX,01/25/2022,Grocery Store-no seating - Risk Category I,17024 AVONDALE WAY NE,REDMOND,98052,(425) 463-9620,PR0061724,DAZGANXTQ,IVEIRVYYH
LA SUPERIOR,11/17/2023,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAE50LCHD,IVUDMPK1M
LA SUPERIOR,08/09/2022,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAFY5KHBV,IVOCNEM5J
LA SUPERIOR,01/08/2020,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA0PNVPER,IVK3Q9ZJQ
LA SUPERIOR,01/03/2019,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DATDR4URY,IV9QLIGCY
LA SUPERIOR,04/24/2018,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAJI1DGQZ,IV6ONZLJX
LA SUPERIOR,04/24/2018,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAJI1DGQZ,IVWHHDFZA
LA SUPERIOR,04/24/2018,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAJI1DGQZ,IVU0HI060
LA SUPERIOR,03/23/2017,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAGIM3VH5,
LA SUPERIOR,03/07/2016,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAUITPL38,
LA SUPERIOR,04/22/2015,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DAX89AQVI,
LA SUPERIOR,02/20/2014,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA8RD9GAH,
LA SUPERIOR,01/28/2013,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA2409433,
LA SUPERIOR,11/15/2012,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA2390088,
LA SUPERIOR,01/27/2012,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA2300663,
LA SUPERIOR,02/02/2011,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA2190731,IV2998099
LA SUPERIOR,02/02/2011,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA2190731,IV2998108
LA SUPERIOR,02/02/2011,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA2190731,IV2998088
LA SUPERIOR,01/15/2010,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA2069170,
LA SUPERIOR,03/06/2009,Grocery Store-no seating - Risk Category I,900 NE 160TH AVE ,Bellevue,98008,(425) 241-2002,PR0015755,DA1958424,
LA TIPICA OAXAQUENA,02/06/2024,Grocery Store-no seating - Risk Category I,1601 SW ROXBURY,Seattle,98106,(206) 480-6287,PR0091262,DAQRYNUT1,IVOHRJBNZ
LA TIPICA OAXAQUENA,11/07/2023,Grocery Store-no seating - Risk Category I,1601 SW ROXBURY,Seattle,98106,(206) 480-6287,PR0091262,DAUJ9YF5D,IVWE7XVRN
LA VENADITA ALE,07/11/2023,Grocery Store-no seating - Risk Category I,730 NW GILMAN BL STE C104A,Issaquah,98027,(425) 391-0663,PR0055400,DA060C1NA,IVZX61IMM
LA VENADITA ALE,07/11/2023,Grocery Store-no seating - Risk Category I,730 NW GILMAN BL STE C104A,Issaquah,98027,(425) 391-0663,PR0055400,DA060C1NA,IVSJCSQLE
LA VENADITA ALE,11/22/2022,Grocery Store-no seating - Risk Category I,730 NW GILMAN BL STE C104A,Issaquah,98027,(425) 391-0663,PR0055400,DAIB7HRBN,IVY1IJWCW
LA VENADITA ALE,09/08/2021,Grocery Store-no seating - Risk Category I,730 NW GILMAN BL STE C104A,Issaquah,98027,(425) 391-0663,PR0055400,DAYBZ5RLP,IVTH2IDEL
LA'KAMILA CAFE,11/06/2023,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DADHZM9G4,
LA'KAMILA CAFE,02/05/2021,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DAWBW19VH,
LA'KAMILA CAFE,02/11/2020,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DAZZOBJGN,
LA'KAMILA CAFE,08/06/2019,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA9SCL0BH,
LA'KAMILA CAFE,04/03/2018,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DABTITQCN,
LA'KAMILA CAFE,03/09/2017,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DAC6OKM8X,
LA'KAMILA CAFE,02/25/2016,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DAP2QGUT7,IVQZPUY0D
LA'KAMILA CAFE,01/06/2015,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DAJ3B1JBC,IVPRWTVMJ
LA'KAMILA CAFE,02/28/2014,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA2497699,
LA'KAMILA CAFE,01/28/2013,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA2409317,
LA'KAMILA CAFE,02/02/2012,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA2302385,IV4720588
LA'KAMILA CAFE,02/02/2012,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA2302385,IV4720613
LA'KAMILA CAFE,01/25/2011,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA2187788,IV2937869
LA'KAMILA CAFE,01/25/2011,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA2187788,IV2937847
LA'KAMILA CAFE,06/30/2010,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA2121864,
LA'KAMILA CAFE,04/21/2009,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA1975916,
LA'KAMILA CAFE,06/20/2008,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA1858659,
LA'KAMILA CAFE,08/09/2007,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA1726022,
LA'KAMILA CAFE,07/31/2006,Grocery Store-no seating - Risk Category I,600 BROADWAY,Seattle,98122,(206) 371-5983,PR0063662,DA1561272,IV0556952
LAKE CITY SHELL,04/12/2023,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAAPPGGO1,IVLQHL0YS
LAKE CITY SHELL,05/03/2022,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAIZKBR4C,
LAKE CITY SHELL,02/22/2021,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAQEK30FJ,
LAKE CITY SHELL,01/07/2020,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAWWOXYMI,
LAKE CITY SHELL,01/08/2019,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAHHAD4TT,IVE3H3T8X
LAKE CITY SHELL,01/22/2018,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAIJQFPMK,
LAKE CITY SHELL,01/20/2017,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DADPCGWUZ,
LAKE CITY SHELL,02/22/2016,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAR2QO3W8,IVQNVB0WV
LAKE CITY SHELL,02/13/2015,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA9OJFP5A,IVOQLDWFL
LAKE CITY SHELL,02/13/2015,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA9OJFP5A,IVQWVSDFJ
LAKE CITY SHELL,03/10/2014,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA87IJWJA,
LAKE CITY SHELL,05/01/2013,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAMUO4Y4H,IVCBOYS5X
LAKE CITY SHELL,05/01/2013,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DAMUO4Y4H,IVYZNPM6R
LAKE CITY SHELL,05/16/2012,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA2334783,IV5348695
LAKE CITY SHELL,05/05/2011,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA2218484,IV3473397
LAKE CITY SHELL,05/05/2011,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA2218484,IV3473389
LAKE CITY SHELL,05/28/2010,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA2111037,
LAKE CITY SHELL,05/27/2009,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA1988464,
LAKE CITY SHELL,01/20/2009,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA1940710,
LAKE CITY SHELL,10/23/2008,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA1912634,
LAKE CITY SHELL,06/26/2008,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA1861160,
LAKE CITY SHELL,03/10/2008,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA1814990,
LAKE CITY SHELL,12/05/2007,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA1777871,
LAKE CITY SHELL,08/27/2007,Grocery Store-no seating - Risk Category I,8721 LAKE CITY WAY NE,Seattle,98115,(206) 523-7190,PR0044283,DA1732556,IV0593415
LAKE FOREST CHEVRON,11/29/2023,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DAAXOLCF7,
LAKE FOREST CHEVRON,02/17/2022,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DAVHDFAM7,
LAKE FOREST CHEVRON,01/26/2021,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DACVBR1FG,IVQ5RCXXD
LAKE FOREST CHEVRON,01/06/2020,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DAXCOVY28,IVOFFC3XK
LAKE FOREST CHEVRON,01/06/2020,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DAXCOVY28,IV38T0OZ5
LAKE FOREST CHEVRON,02/26/2019,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA5YFIYIR,IVCP8GRYT
LAKE FOREST CHEVRON,01/16/2018,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DAHCKLOAP,
LAKE FOREST CHEVRON,01/04/2018,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DATL6NQYV,IVSHJEYLV
LAKE FOREST CHEVRON,01/04/2018,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DATL6NQYV,IVXP5WTW5
LAKE FOREST CHEVRON,05/02/2017,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DADTFG9CP,IVC0DMETD
LAKE FOREST CHEVRON,05/02/2017,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DADTFG9CP,IVYIM1J5L
LAKE FOREST CHEVRON,01/24/2017,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DASJWSWG1,
LAKE FOREST CHEVRON,03/15/2016,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DAYGX370K,
LAKE FOREST CHEVRON,09/30/2015,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA5UHX5TW,
LAKE FOREST CHEVRON,11/06/2014,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA2557458,
LAKE FOREST CHEVRON,02/06/2013,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA2412119,
LAKE FOREST CHEVRON,01/31/2012,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA2301255,
LAKE FOREST CHEVRON,02/01/2011,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA2189869,IV2977681
LAKE FOREST CHEVRON,01/19/2010,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA2068939,IV1523267
LAKE FOREST CHEVRON,02/11/2009,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA1950205,IV0747603
LAKE FOREST CHEVRON,02/13/2008,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA1805367,
LAKE FOREST CHEVRON,02/15/2007,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA1652966,
LAKE FOREST CHEVRON,02/12/2007,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA1651028,
LAKE FOREST CHEVRON,01/06/2006,Grocery Store-no seating - Risk Category I,16827 BOTHELL WAY NE ,LAKE FOREST PARK,98155,,PR0017959,DA1457430,
LAKE HILLS SHELL,01/24/2024,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA3XIIZH4,IV72KL9PZ
LAKE HILLS SHELL,04/05/2023,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DAVRVWQJX,IVKNLMMGH
LAKE HILLS SHELL,02/22/2022,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DAHVQVU5M,IVTDJYZWS
LAKE HILLS SHELL,06/09/2021,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DAVXY0M0O,
LAKE HILLS SHELL,03/14/2019,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA9RQGI9Y,IVV6W4G0A
LAKE HILLS SHELL,05/10/2018,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DARONP4EA,
LAKE HILLS SHELL,03/06/2017,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DASZN1PA1,IVU5KQ9MV
LAKE HILLS SHELL,01/13/2016,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DATX5RMFC,IVVIH2DAM
LAKE HILLS SHELL,04/01/2015,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DAGM0MVGJ,
LAKE HILLS SHELL,07/24/2014,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DACUN3KGA,IVOQB5OC4
LAKE HILLS SHELL,12/31/2013,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DANKGEAOO,
LAKE HILLS SHELL,03/05/2013,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA0UXSWVF,IVCREL9YN
LAKE HILLS SHELL,01/04/2012,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA2294434,IV4549040
LAKE HILLS SHELL,01/04/2012,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA2294434,IV4549057
LAKE HILLS SHELL,01/04/2012,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA2294434,IV4549041
LAKE HILLS SHELL,01/04/2012,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA2294434,IV4549075
LAKE HILLS SHELL,01/04/2012,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA2294434,IV4549064
LAKE HILLS SHELL,01/12/2011,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA2184894,IV2876271
LAKE HILLS SHELL,01/12/2011,Grocery Store-no seating - Risk Category I,1608 145TH PL SE ,Bellevue,98007,(253) 235-5689,PR0006477,DA2184894,IV2876266
